# position.dat
#
# Position data for simulation of WSN nodes
# Automatically generated with Python
# Version: 0.10, 2012-may-02
# Author: Marcus Lundén, SICS
# email: marcus.lunden@gmail.com
#
# Model used: Random Waypoint model
# Number of nodes: 15
# Time [s]: 600.0 seconds
# Min speed [m/s]: 1.0
# Max speed [m/s]: 4.0
# Min pause time [s]: 2.0
# Max pause time [s]: 10.0
# Currently disregarding the first 10.0 seconds
# Resolution [s]: 0.2
# Maximum X-size [m]: 175.0
# Maximum Y-size [m]: 150.0
# Note that nodes index here start at zero due to Cooja input format.
#    However, the nodes are indexed >=1 in stats file.
#
#==========================================
5 1.2 95.9801833021 87.5136079121
6 1.2 29.1319971675 67.7344012521
7 1.2 127.41897189 17.8683742056
8 1.2 44.0707975782 134.682517866
9 1.2 151.712036803 88.0102534299
10 1.2 145.876036663 22.1768821468
11 1.2 100.472225994 24.5186293401
12 1.2 117.712653041 123.45127417
13 1.2 15.6063171746 48.8701738889
14 1.2 160.733153852 117.514597077
0 1.4 103.062608362 108.39154906
1 1.4 136.669486424 70.0681836165
2 1.4 93.5415196606 50.7309315527
3 1.4 100.464674645 90.934828506
4 1.4 28.3489934165 25.7081740507
5 1.4 96.0158339292 86.7669494476
6 1.4 29.3950304058 67.8941385787
7 1.4 127.371660018 18.1858410885
8 1.4 43.9882468437 134.412492113
9 1.4 151.450185512 87.8099493901
10 1.4 145.876036663 22.1768821468
11 1.4 100.551195653 24.8775745159
12 1.4 117.712653041 123.45127417
13 1.4 15.6514374834 49.3899518744
14 1.4 160.444650775 116.791946117
0 1.6 102.576869374 108.076257004
1 1.6 136.921336794 70.2310609421
2 1.6 93.8313966861 51.0986700119
3 1.6 101.072567492 90.5553546775
4 1.6 28.8800271459 26.0309489918
5 1.6 96.0514845563 86.0202909832
6 1.6 29.6580636442 68.0538759054
7 1.6 127.324348146 18.5033079714
8 1.6 43.9056961092 134.14246636
9 1.6 151.18833422 87.6096453504
10 1.6 145.876036663 22.1768821468
11 1.6 100.630165311 25.2365196916
12 1.6 117.712653041 123.45127417
13 1.6 15.6965577921 49.9097298599
14 1.6 160.156147698 116.069295158
0 1.8 102.091130387 107.760964947
1 1.8 137.173187164 70.3939382677
2 1.8 94.1212737115 51.4664084711
3 1.8 101.68046034 90.1758808489
4 1.8 29.4110608753 26.3537239329
5 1.8 96.0871351834 85.2736325187
6 1.8 29.9210968825 68.213613232
7 1.8 127.277036274 18.8207748543
8 1.8 43.8231453748 133.872440606
9 1.8 150.926482929 87.4093413106
10 1.8 145.876036663 22.1768821468
11 1.8 100.70913497 25.5954648674
12 1.8 118.123490943 122.853032361
13 1.8 15.7416781009 50.4295078454
14 1.8 159.867644622 115.346644199
0 2.0 101.605391399 107.445672891
1 2.0 137.425037534 70.5568155933
2 2.0 94.4111507369 51.8341469302
3 2.0 102.288353187 89.7964070204
4 2.0 29.9420946047 26.676498874
5 2.0 96.1227858104 84.5269740542
6 2.0 30.1841301208 68.3733505586
7 2.0 127.229724401 19.1382417372
8 2.0 43.7405946403 133.602414853
9 2.0 150.664631637 87.2090372708
10 2.0 145.876036663 22.1768821468
11 2.0 100.788104629 25.9544100431
12 2.0 118.534328845 122.254790553
13 2.0 15.7867984096 50.9492858309
14 2.0 159.579141545 114.62399324
0 2.2 101.119652411 107.130380834
1 2.2 137.676887904 70.7196929189
2 2.2 94.7010277623 52.2018853894
3 2.2 102.896246035 89.4169331919
4 2.2 30.4731283341 26.9992738151
5 2.2 96.1584364375 83.7803155897
6 2.2 30.4471633591 68.5330878853
7 2.2 127.182412529 19.45570862
8 2.2 43.6580439058 133.3323891
9 2.2 150.402780346 87.0087332311
10 2.2 145.876036663 22.1768821468
11 2.2 100.867074288 26.3133552189
12 2.2 118.945166747 121.656548745
13 2.2 15.8319187183 51.4690638164
14 2.2 159.290638468 113.901342281
0 2.4 100.633913424 106.815088778
1 2.4 137.928738273 70.8825702444
2 2.4 94.9909047877 52.5696238485
3 2.4 103.504138882 89.0374593634
4 2.4 31.0041620635 27.3220487561
5 2.4 96.1940870646 83.0336571252
6 2.4 30.7101965974 68.6928252119
7 2.4 127.135100657 19.7731755029
8 2.4 43.5754931714 133.062363347
9 2.4 150.140929054 86.8084291913
10 2.4 145.876036663 22.1768821468
11 2.4 100.946043947 26.6723003947
12 2.4 119.35600465 121.058306937
13 2.4 15.8770390271 51.9888418018
14 2.4 159.002135391 113.178691322
0 2.6 100.148174436 106.499796721
1 2.6 138.180588643 71.04544757
2 2.6 95.2807818131 52.9373623077
3 2.6 104.11203173 88.6579855349
4 2.6 31.5351957929 27.6448236972
5 2.6 96.2297376917 82.2869986608
6 2.6 30.9732298357 68.8525625385
7 2.6 127.087788785 20.0906423858
8 2.6 43.4929424369 132.792337594
9 2.6 149.879077763 86.6081251515
10 2.6 145.876036663 22.1768821468
11 2.6 101.025013606 27.0312455704
12 2.6 119.766842552 120.460065129
13 2.6 15.9221593358 52.5086197873
14 2.6 158.713632314 112.456040362
0 2.8 99.6624354483 106.184504665
1 2.8 138.432439013 71.2083248956
2 2.8 95.5706588385 53.3051007669
3 2.8 104.719924577 88.2785117064
4 2.8 32.0662295223 27.9675986383
5 2.8 96.2653883188 81.5403401963
6 2.8 31.2362630741 69.0122998651
7 2.8 127.040476913 20.4081092687
8 2.8 43.4103917024 132.52231184
9 2.8 149.617226471 86.4078211118
10 2.8 145.876036663 22.1768821468
11 2.8 101.103983265 27.3901907462
12 2.8 120.177680454 119.861823321
13 2.8 15.9672796446 53.0283977728
14 2.8 158.425129237 111.733389403
0 3.0 99.1766964606 105.869212608
1 3.0 138.684289383 71.3712022212
2 3.0 95.860535864 53.672839226
3 3.0 105.327817424 87.8990378779
4 3.0 32.5972632517 28.2903735794
5 3.0 96.3010389458 80.7936817318
6 3.0 31.4992963124 69.1720371918
7 3.0 126.99316504 20.7255761516
8 3.0 43.327840968 132.252286087
9 3.0 149.355375179 86.207517072
10 3.0 145.876036663 22.1768821468
11 3.0 101.182952924 27.749135922
12 3.0 120.588518356 119.263581512
13 3.0 16.0123999533 53.5481757583
14 3.0 158.13662616 111.010738444
0 3.2 98.690957473 105.553920552
1 3.2 138.936139752 71.5340795467
2 3.2 96.1504128894 54.0405776852
3 3.2 105.935710272 87.5195640493
4 3.2 33.1282969811 28.6131485205
5 3.2 96.3366895729 80.0470232673
6 3.2 31.7623295507 69.3317745184
7 3.2 126.945853168 21.0430430345
8 3.2 43.2452902335 131.982260334
9 3.2 149.093523888 86.0072130322
10 3.2 145.876036663 22.1768821468
11 3.2 101.261922583 28.1080810977
12 3.2 120.999356258 118.665339704
13 3.2 16.0575202621 54.0679537438
14 3.2 157.848123083 110.288087485
0 3.4 98.2052184853 105.238628495
1 3.4 139.187990122 71.6969568723
2 3.4 96.4402899148 54.4083161443
3 3.4 106.543603119 87.1400902208
4 3.4 33.6593307106 28.9359234615
5 3.4 96.3723402 79.3003648028
6 3.4 32.025362789 69.491511845
7 3.4 126.898541296 21.3605099173
8 3.4 43.162739499 131.712234581
9 3.4 148.831672596 85.8069089925
10 3.4 145.876036663 22.1768821468
11 3.4 101.340892241 28.4670262735
12 3.4 121.410194161 118.067097896
13 3.4 16.1026405708 54.5877317293
14 3.4 157.559620006 109.565436526
0 3.6 97.7194794976 104.923336439
1 3.6 139.439840492 71.8598341979
2 3.6 96.7301669402 54.7760546035
3 3.6 107.151495967 86.7606163923
4 3.6 34.19036444 29.2586984026
5 3.6 96.4079908271 78.5537063384
6 3.6 32.2883960273 69.6512491717
7 3.6 126.851229424 21.6779768002
8 3.6 43.0801887646 131.442208827
9 3.6 148.569821305 85.6066049527
10 3.6 145.354702915 22.6822823295
11 3.6 101.4198619 28.8259714492
12 3.6 121.821032063 117.468856088
13 3.6 16.1477608796 55.1075097148
14 3.6 157.271116929 108.842785566
0 3.8 97.23374051 104.608044383
1 3.8 139.691690862 72.0227115235
2 3.8 97.0200439656 55.1437930627
3 3.8 107.759388814 86.3811425638
4 3.8 34.7213981694 29.5814733437
5 3.8 96.4436414542 77.8070478739
6 3.8 32.5514292656 69.8109864983
7 3.8 126.803917552 21.9954436831
8 3.8 42.9976380301 131.172183074
9 3.8 148.307970013 85.4063009129
10 3.8 144.833369167 23.1876825122
11 3.8 101.498831559 29.184916625
12 3.8 122.231869965 116.87061428
13 3.8 16.1928811883 55.6272877003
14 3.8 156.982613852 108.120134607
0 4.0 96.7480015223 104.292752326
1 4.0 139.943541231 72.1855888491
2 4.0 97.309920991 55.5115315218
3 4.0 108.367281662 86.0016687353
4 4.0 35.2524318988 29.9042482848
5 4.0 96.4792920812 77.0603894094
6 4.0 32.8144625039 69.9707238249
7 4.0 126.756605679 22.312910566
8 4.0 42.9150872956 130.902157321
9 4.0 148.046118722 85.2059968732
10 4.0 144.312035418 23.6930826949
11 4.0 101.577801218 29.5438618008
12 4.0 122.642707867 116.272372471
13 4.0 16.2380014971 56.1470656857
14 4.0 156.694110775 107.397483648
0 4.2 96.2622625346 103.97746027
1 4.2 140.195391601 72.3484661746
2 4.2 97.5997980165 55.879269981
3 4.2 108.975174509 85.6221949068
4 4.2 35.7834656282 30.2270232259
5 4.2 96.5149427083 76.3137309449
6 4.2 33.0774957423 70.1304611515
7 4.2 126.709293807 22.6303774489
8 4.2 42.8325365612 130.632131568
9 4.2 147.78426743 85.0056928334
10 4.2 143.79070167 24.1984828776
11 4.2 101.656770877 29.9028069765
12 4.2 123.053545769 115.674130663
13 4.2 16.2831218058 56.6668436712
14 4.2 156.405607698 106.674832689
0 4.4 95.7765235469 103.662168213
1 4.4 140.447241971 72.5113435002
2 4.4 97.8896750419 56.2470084402
3 4.4 109.583067356 85.2427210783
4 4.4 36.3144993576 30.549798167
5 4.4 96.5505933354 75.5670724805
6 4.4 33.3405289806 70.2901984782
7 4.4 126.661981935 22.9478443318
8 4.4 42.7499858267 130.362105815
9 4.4 147.522416138 84.8053887936
10 4.4 143.269367922 24.7038830603
11 4.4 101.735740536 30.2617521523
12 4.4 123.464383672 115.075888855
13 4.4 16.3282421146 57.1866216567
14 4.4 156.117104621 105.95218173
0 4.6 95.2907845593 103.346876157
1 4.6 140.699092341 72.6742208258
2 4.6 98.1795520673 56.6147468993
3 4.6 110.190960204 84.8632472498
4 4.6 36.845533087 30.872573108
5 4.6 96.5862439625 74.820414016
6 4.6 33.6035622189 70.4499358048
7 4.6 126.614670063 23.2653112146
8 4.6 42.6674350922 130.092080061
9 4.6 147.260564847 84.6050847539
10 4.6 142.748034173 25.209283243
11 4.6 101.814710195 30.6206973281
12 4.6 123.875221574 114.477647047
13 4.6 16.3733624233 57.7063996422
14 4.6 155.828601544 105.229530771
0 4.8 94.8050455716 103.0315841
1 4.8 140.95094271 72.8370981514
2 4.8 98.4694290927 56.9824853585
3 4.8 110.798853051 84.4837734212
4 4.8 37.3765668164 31.1953480491
5 4.8 96.6218945896 74.0737555515
6 4.8 33.8665954572 70.6096731314
7 4.8 126.567358191 23.5827780975
8 4.8 42.5848843577 129.822054308
9 4.8 146.998713555 84.4047807141
10 4.8 142.226700425 25.7146834257
11 4.8 101.893679854 30.9796425038
12 4.8 124.286059476 113.879405239
13 4.8 16.4184827321 58.2261776277
14 4.8 155.540098467 104.506879811
0 5.0 94.3193065839 102.716292044
1 5.0 141.20279308 72.999975477
2 5.0 98.7593061181 57.3502238176
3 5.0 111.406745899 84.1042995927
4 5.0 37.9076005458 31.5181229902
5 5.0 96.6575452166 73.327097087
6 5.0 34.1296286955 70.7694104581
7 5.0 126.520046318 23.9002449804
8 5.0 42.5023336233 129.552028555
9 5.0 146.736862264 84.2044766743
10 5.0 141.705366677 26.2200836084
11 5.0 101.972649513 31.3385876796
12 5.0 124.696897378 113.281163431
13 5.0 16.4636030408 58.7459556132
14 5.0 155.25159539 103.784228852
0 5.2 93.8335675962 102.400999987
1 5.2 141.45464345 73.1628528025
2 5.2 99.0491831435 57.7179622768
3 5.2 112.014638746 83.7248257642
4 5.2 38.4386342752 31.8408979313
5 5.2 96.6931958437 72.5804386225
6 5.2 34.3926619338 70.9291477847
7 5.2 126.472734446 24.2177118633
8 5.2 42.4197828888 129.282002802
9 5.2 146.475010972 84.0041726346
10 5.2 141.184032928 26.7254837911
11 5.2 102.051619171 31.6975328554
12 5.2 125.10773528 112.682921622
13 5.2 16.5087233495 59.2657335987
14 5.2 154.963092313 103.061577893
0 5.4 93.3478286086 102.085707931
1 5.4 141.70649382 73.3257301281
2 5.4 99.339060169 58.085700736
3 5.4 112.622531593 83.3453519357
4 5.4 38.9696680046 32.1636728724
5 5.4 96.7288464708 71.8337801581
6 5.4 34.6556951722 71.0888851113
7 5.4 126.425422574 24.5351787462
8 5.4 42.3372321543 129.011977048
9 5.4 146.213159681 83.8038685948
10 5.4 140.66269918 27.2308839738
11 5.4 102.13058883 32.0564780311
12 5.4 125.518573182 112.084679814
13 5.4 16.5538436583 59.7855115841
14 5.4 154.674589236 102.338926934
0 5.6 92.8620896209 101.770415874
1 5.6 141.958344189 73.4886074537
2 5.6 99.6289371944 58.4534391951
3 5.6 113.230424441 82.9658781072
4 5.6 39.500701734 32.4864478134
5 5.6 96.7644970979 71.0871216936
6 5.6 34.9187284105 71.2486224379
7 5.6 126.378110702 24.852645629
8 5.6 42.2546814199 128.741951295
9 5.6 145.951308389 83.603564555
10 5.6 140.141365432 27.7362841565
11 5.6 102.209558489 32.4154232069
12 5.6 125.929411085 111.486438006
13 5.6 16.598963967 60.3052895696
14 5.6 154.386086159 101.616275975
0 5.8 92.3763506332 101.455123818
1 5.8 142.210194559 73.6514847793
2 5.8 99.9188142198 58.8211776543
3 5.8 113.838317288 82.5864042787
4 5.8 40.0317354634 32.8092227545
5 5.8 96.800147725 70.3404632291
6 5.8 35.1817616488 71.4083597646
7 5.8 126.33079883 25.1701125119
8 5.8 42.1721306854 128.471925542
9 5.8 145.689457097 83.4032605153
10 5.8 139.620031683 28.2416843392
11 5.8 102.288528148 32.7743683826
12 5.8 126.340248987 110.888196198
13 5.8 16.6440842758 60.8250675551
14 5.8 154.097583082 100.893625016
0 6.0 91.8906116456 101.139831761
1 6.0 142.462044929 73.8143621048
2 6.0 100.208691245 59.1889161134
3 6.0 114.446210136 82.2069304502
4 6.0 40.5627691929 33.1319976956
5 6.0 96.835798352 69.5938047646
6 6.0 35.4447948871 71.5680970912
7 6.0 126.283486957 25.4875793948
8 6.0 42.0895799509 128.201899789
9 6.0 145.427605806 83.2029564755
10 6.0 139.098697935 28.7470845219
11 6.0 102.367497807 33.1333135584
12 6.0 126.751086889 110.28995439
13 6.0 16.6892045845 61.3448455406
14 6.0 153.809080005 100.170974056
0 6.2 91.4048726579 100.824539705
1 6.2 142.713895299 73.9772394304
2 6.2 100.498568271 59.5566545726
3 6.2 115.054102983 81.8274566216
4 6.2 41.0938029223 33.4547726367
5 6.2 96.8714489791 68.8471463001
6 6.2 35.7078281254 71.7278344178
7 6.2 126.236175085 25.8050462777
8 6.2 42.0070292165 127.931874036
9 6.2 145.165754514 83.0026524357
10 6.2 138.577364187 29.2524847046
11 6.2 102.446467466 33.4922587342
12 6.2 127.161924791 109.691712581
13 6.2 16.7343248933 61.8646235261
14 6.2 153.520576928 99.4483230972
0 6.4 90.9191336702 100.509247648
1 6.4 142.965745669 74.140116756
2 6.4 100.788445296 59.9243930318
3 6.4 115.661995831 81.4479827931
4 6.4 41.6248366517 33.7775475778
5 6.4 96.9070996062 68.1004878357
6 6.4 35.9708613637 71.8875717445
7 6.4 126.188863213 26.1225131606
8 6.4 41.924478482 127.661848282
9 6.4 144.903903223 82.802348396
10 6.4 138.056030438 29.7578848873
11 6.4 102.525437125 33.8512039099
12 6.4 127.572762693 109.093470773
13 6.4 16.779445202 62.3844015116
14 6.4 153.232073851 98.7256721381
0 6.6 90.4333946825 100.193955592
1 6.6 143.217596038 74.3029940816
2 6.6 101.078322321 60.2921314909
3 6.6 116.269888678 81.0685089646
4 6.6 42.1558703811 34.1003225189
5 6.6 96.9427502333 67.3538293712
6 6.6 36.2338946021 72.0473090711
7 6.6 126.141551341 26.4399800435
8 6.6 41.8419277475 127.391822529
9 6.6 144.642051931 82.6020443562
10 6.6 137.53469669 30.26328507
11 6.6 102.604406784 34.2101490857
12 6.6 127.983600596 108.495228965
13 6.6 16.8245655108 62.9041794971
14 6.6 152.943570774 98.0030211789
0 6.8 89.9476556949 99.8786635352
1 6.8 143.469446408 74.4658714072
2 6.8 101.368199347 60.6598699501
3 6.8 116.877781525 80.6890351361
4 6.8 42.6869041105 34.4230974599
5 6.8 96.9784008604 66.6071709067
6 6.8 36.4969278404 72.2070463977
7 6.8 126.094239469 26.7574469263
8 6.8 41.7593770131 127.121796776
9 6.8 144.38020064 82.4017403164
10 6.8 137.013362942 30.7686852527
11 6.8 102.683376443 34.5690942615
12 6.8 128.394438498 107.896987157
13 6.8 16.8696858195 63.4239574826
14 6.8 152.655067697 97.2803702197
0 7.0 89.4619167072 99.5633714787
1 7.0 143.721296778 74.6287487327
2 7.0 101.658076372 61.0276084092
3 7.0 117.485674373 80.3095613076
4 7.0 43.2179378399 34.745872401
5 7.0 97.0140514874 65.8605124422
6 7.0 36.7599610787 72.3667837244
7 7.0 126.046927597 27.0749138092
8 7.0 41.6768262786 126.851771023
9 7.0 144.118349348 82.2014362767
10 7.0 136.492029193 31.2740854354
11 7.0 102.762346101 34.9280394372
12 7.0 128.8052764 107.298745349
13 7.0 16.9148061283 63.943735468
14 7.0 152.366564621 96.5577192605
0 7.2 88.9761777195 99.2480794223
1 7.2 143.973147148 74.7916260583
2 7.2 101.947953398 61.3953468684
3 7.2 118.09356722 79.9300874791
4 7.2 43.7489715693 35.0686473421
5 7.2 97.0497021145 65.1138539777
6 7.2 37.022994317 72.526521051
7 7.2 125.999615724 27.3923806921
8 7.2 41.5942755441 126.581745269
9 7.2 143.856498057 82.0011322369
10 7.2 135.970695445 31.7794856181
11 7.2 102.84131576 35.286984613
12 7.2 129.216114302 106.700503541
13 7.2 16.959926437 64.4635134535
14 7.2 152.078061544 95.8350683014
0 7.4 88.4904387318 98.9327873658
1 7.4 144.224997517 74.9545033839
2 7.4 102.237830423 61.7630853276
3 7.4 118.701460068 79.5506136506
4 7.4 44.2800052987 35.3914222832
5 7.4 97.0853527416 64.3671955133
6 7.4 37.2860275553 72.6862583776
7 7.4 125.952303852 27.709847575
8 7.4 41.5117248097 126.311719516
9 7.4 143.594646765 81.8008281971
10 7.4 135.449361697 32.2848858008
11 7.4 102.920285419 35.6459297888
12 7.4 129.626952204 106.102261732
13 7.4 17.0050467458 64.983291439
14 7.4 151.789558467 95.1124173422
0 7.6 88.0046997442 98.6174953093
1 7.6 144.476847887 75.1173807095
2 7.6 102.527707449 62.1308237867
3 7.6 119.309352915 79.1711398221
4 7.6 44.8110390281 35.7141972243
5 7.6 97.1210033687 63.6205370488
6 7.6 37.5490607936 72.8459957042
7 7.6 125.90499198 28.0273144579
8 7.6 41.4291740752 126.041693763
9 7.6 143.332795473 81.6005241574
10 7.6 134.928027948 32.7902859835
11 7.6 102.999255078 36.0048749645
12 7.6 130.037790107 105.504019924
13 7.6 17.0501670545 65.5030694245
14 7.6 151.50105539 94.389766383
0 7.8 87.5189607565 98.3022032528
1 7.8 144.728698257 75.2802580351
2 7.8 102.817584474 62.4985622459
3 7.8 119.917245762 78.7916659935
4 7.8 45.3420727575 36.0369721653
5 7.8 97.1566539958 62.8738785843
6 7.8 37.812094032 73.0057330309
7 7.8 125.857680108 28.3447813408
8 7.8 41.3466233407 125.77166801
9 7.8 143.070944182 81.4002201176
10 7.8 134.4066942 33.2956861662
11 7.8 103.078224737 36.3638201403
12 7.8 130.448628009 104.905778116
13 7.8 17.0952873632 66.02284741
14 7.8 151.212552313 93.6671154239
0 8.0 87.0332217688 97.9869111963
1 8.0 144.980548627 75.4431353606
2 8.0 103.107461499 62.8663007051
3 8.0 120.52513861 78.412192165
4 8.0 45.8731064869 36.3597471064
5 8.0 97.1923046229 62.1272201198
6 8.0 38.0751272703 73.1654703575
7 8.0 125.810368236 28.6622482236
8 8.0 41.2640726063 125.501642257
9 8.0 142.80909289 81.1999160778
10 8.0 133.885360452 33.8010863488
11 8.0 103.157194396 36.722765316
12 8.0 130.859465911 104.307536308
13 8.0 17.140407672 66.5426253955
14 8.0 150.924049236 92.9444644647
0 8.2 86.5474827812 97.6716191398
1 8.2 145.232398996 75.6060126862
2 8.2 103.397338525 63.2340391642
3 8.2 121.133031457 78.0327183365
4 8.2 46.4041402163 36.6825220475
5 8.2 97.2279552499 61.3805616553
6 8.2 38.3381605086 73.3252076841
7 8.2 125.763056363 28.9797151065
8 8.2 41.1815218718 125.231616503
9 8.2 142.547241599 80.9996120381
10 8.2 133.364026703 34.3064865315
11 8.2 103.236164055 37.0817104918
12 8.2 131.270303813 103.7092945
13 8.2 17.1855279807 67.062403381
14 8.2 150.635546159 92.2218135055
0 8.4 86.0617437935 97.3563270834
1 8.4 145.484249366 75.7688900118
2 8.4 103.68721555 63.6017776234
3 8.4 121.740924305 77.653244508
4 8.4 46.9351739457 37.0052969886
5 8.4 97.263605877 60.6339031909
6 8.4 38.6011937469 73.4849450108
7 8.4 125.715744491 29.2971819894
8 8.4 41.0989711373 124.96159075
9 8.4 142.285390307 80.7993079983
10 8.4 132.842692955 34.8118867142
11 8.4 103.315133714 37.4406556676
12 8.4 131.681141715 103.111052691
13 8.4 17.2306482895 67.5821813665
14 8.4 150.347043082 91.4991625463
0 8.6 85.5760048058 97.0410350269
1 8.6 145.736099736 75.9317673374
2 8.6 103.977092576 63.9695160825
3 8.6 122.348817152 77.2737706795
4 8.6 47.4662076752 37.3280719297
5 8.6 97.2992565041 59.8872447264
6 8.6 38.8642269852 73.6446823374
7 8.6 125.668432619 29.6146488723
8 8.6 41.0164204028 124.691564997
9 8.6 142.023539016 80.5990039585
10 8.6 132.321359207 35.3172868969
11 8.6 103.394103373 37.7996008433
12 8.6 132.091979618 102.512810883
13 8.6 17.2757685982 68.1019593519
14 8.6 150.058540005 90.7765115872
0 8.8 85.0902658181 96.7257429704
1 8.8 145.987950106 76.0946446629
2 8.8 104.266969601 64.3372545417
3 8.8 122.95671 76.894296851
4 8.8 47.9972414046 37.6508468708
5 8.8 97.3349071312 59.1405862619
6 8.8 39.1272602235 73.804419664
7 8.8 125.621120747 29.9321157552
8 8.8 40.9338696684 124.421539244
9 8.8 141.761687724 80.3986999188
10 8.8 131.800025458 35.8226870796
11 8.8 103.473073031 38.1585460191
12 8.8 132.50281752 101.914569075
13 8.8 17.320888907 68.6217373374
14 8.8 149.770036928 90.053860628
0 9.0 84.6045268305 96.4104509139
1 9.0 146.239800475 76.2575219885
2 9.0 104.556846626 64.7049930009
3 9.0 123.564602847 76.5148230225
4 9.0 48.528275134 37.9736218118
5 9.0 97.3705577583 58.3939277974
6 9.0 39.3902934619 73.9641569906
7 9.0 125.573808875 30.2495826381
8 9.0 40.8513189339 124.15151349
9 9.0 141.499836432 80.198395879
10 9.0 131.27869171 36.3280872623
11 9.0 103.55204269 38.5174911949
12 9.0 132.913655422 101.316327267
13 9.0 17.3660092157 69.1415153229
14 9.0 149.481533851 89.3312096688
0 9.2 84.1187878428 96.0951588574
1 9.2 146.491650845 76.4203993141
2 9.2 104.846723652 65.07273146
3 9.2 124.172495694 76.1353491939
4 9.2 49.0593088634 38.2963967529
5 9.2 97.4062083853 57.647269333
6 9.2 39.6533267002 74.1238943173
7 9.2 125.526497002 30.5670495209
8 9.2 40.7687681994 123.881487737
9 9.2 141.237985141 79.9980918393
